index,predict
277959,0.0033791903
553960,0.001556911
262249,0.0004134668
290290,0.0003465305
564707,0.00071990857
355852,0.008916105
211758,2.6144777e-05
465149,0.000519811
5687,0.022727918
120304,0.017018797
299045,0.02363328
83030,2.1318601e-10
367204,6.8410344e-08
279829,0.021915391
119716,6.002766e-09
211110,0.022727918
171661,1.667054e-09
294267,0.00254557
238909,0.00043685944
212298,0.0008123155
438693,0.010066955
351269,0.0009862778
219984,0.0030779792
54450,0.02280004
176560,0.00041106791
111674,7.4799305e-09
170510,0.03062231
405355,0.00074513734
229023,0.0020623913
434093,0.00013871903
80687,0.001100873
325606,0.004925861
395759,0.017578466
150392,1.6125308e-10
555338,0.029360218
479823,0.021885758
224386,0.039146747
38463,0.018400269
14404,0.0027932979
19372,0.00033321907
200319,0.022727918
423421,0.022727918
131321,0.01736474
281166,0.024099985
228603,3.7355146e-09
78015,0.004316655
242242,0.009328697
257683,0.022727918
452849,1.7177932e-06
384839,0.023913316
261286,0.00075534126
368432,0.0008306816
344735,0.02178132
161243,9.548928e-05
575979,0.026654752
488087,9.303384e-06
360253,0.015692849
55347,0.0003376371
227550,2.539135e-08
421114,0.0024629321
309896,0.022727918
32764,0.0003406811
415248,0.01736474
439845,0.029697265
123750,0.022727918
329484,6.764403e-05
169844,0.0022939688
390213,8.199068e-07
73878,0.023913316
199681,0.02280004
215273,0.018400269
26000,2.1166482e-08
324542,2.0392898e-05
95191,1.4168185e-05
289087,0.022279013
519083,0.021029249
19048,0.0008661617
540642,7.110072e-05
384604,0.0016076886
261766,0.0077612773
462177,2.691452e-07
42541,0.00033773738
354761,2.289073e-07
575441,0.026098114
429488,0.026654752
416909,0.02280004
74878,0.008758919
355330,1.2556807e-06
402312,0.00028368345
569927,0.00021751103
453873,0.0053135934
231721,0.023913316
264170,0.0045269276
415703,0.0028385874
496584,0.00236445
392101,0.00016933694
256798,0.00016487889
129152,1.0742907e-06
495087,3.7766963e-06
383182,0.00055431057
213418,6.227005e-05
162113,0.018400269
435173,0.02280004
539765,0.022727918
540127,0.026654752
100526,0.029360218
488513,0.0033852502
245245,8.370618e-05
383614,0.015299413
516414,0.00054290297
40870,0.026654752
71085,6.9523835e-06
119788,0.029360218
495701,0.008684348
527435,1.0713791e-08
132928,1.0198025e-12
269278,0.02363328
473389,0.022727918
368345,1.0867391e-07
83589,1.8784002e-08
4456,0.010131301
195721,3.473905e-05
370610,0.017018797
26781,0.017018797
103002,7.2110055e-08
36473,2.1935392e-12
358391,0.02280004
453707,0.00096460275
456185,0.018400269
324090,0.026654752
324310,0.012992663
410001,6.684357e-05
312951,0.0017460694
500067,0.00046457516
368985,0.0015253541
482831,0.02280004
295273,0.00031130778
526646,5.085192e-06
508213,0.0054064225
563649,0.004353591
231720,0.022727918
59702,0.00244108
234200,0.008495267
528510,0.0021648554
186761,0.0074438797
288962,0.009660563
223100,2.4558885e-05
150010,0.0004594029
569106,0.023801297
163893,0.02363328
254152,0.023913316
564869,0.006532175
32929,0.0009759896
255659,0.00042972266
180414,0.0051195403
3651,0.017018797
169051,0.038273633
317794,0.0014563702
31965,0.022727918
260736,0.029360218
412612,0.029360218
258633,2.2884794e-07
326557,0.0049877497
29878,0.0034611595
71375,0.023913316
443068,2.947786e-08
43877,0.007447428
72925,0.0009328258
577344,0.02280004
71311,1.7320986e-05
64470,0.0014483429
442196,0.02280004
421598,0.00085268775
215092,0.02280004
413340,2.5128831e-11
429943,8.0426515e-05
41592,0.02280004
453013,9.865165e-21
19792,0.002055048
532533,0.0009701605
79812,0.02567833
157736,1.3344561e-07
454552,0.00024739152
572383,0.026654752
18764,3.3644862e-06
363664,1.9594087e-07
531819,0.022727918
118362,4.6684545e-05
484024,0.018400269
432988,0.00015926262
398920,0.0059445566
346786,0.010271229
333291,0.01736474
517118,0.0026484607
123158,0.00030018907
441258,0.013367048
279883,0.014938003
403718,5.2415566e-05
151274,0.00017571542
447920,8.654503e-05
528102,2.1476058e-05
357066,0.012964236
111559,0.023913316
171358,0.000460753
147396,0.012094322
242949,0.006512641
115160,0.023913316
566916,0.0014322214
331519,0.026654752
137761,0.00012841396
211914,1.5132461e-11
103622,2.24833e-06
385896,3.3333567e-05
109207,0.026654752
509349,1.7350182e-11
505260,0.014670167
547506,0.02363328
333666,0.006923766
284608,0.00069186086
131158,0.01138472
120507,2.3848248e-05
475977,0.029360218
408462,0.0020264813
336456,0.02632593
364231,0.017018797
457913,0.009099089
470012,3.3786486e-07
452084,1.2985415e-08
289973,7.505378e-05
131682,0.00010014573
187609,0.002684313
179523,2.899936e-05
130426,9.369026e-08
105697,0.00442743
530990,1.2477278e-07
367735,9.820769e-09
372884,0.01736474
488067,0.0058425996
406312,0.0015307087
148659,2.8907029e-05
108896,0.0021040558
503249,0.00014354223
531241,0.02363328
411071,0.007869003
95303,0.0079601
262391,3.6629348e-09
52570,0.0024267824
437461,5.482285e-06
153587,0.0013418173
420602,6.6731997e-07
497622,7.735857e-05
204896,0.0019235618
50729,0.039146747
285163,0.0052894107
250663,0.02280004
410669,8.9417095e-05
568028,0.00031693358
490123,0.0003361449
427443,1.301376e-11
261980,0.0024459264
480034,0.03336989
524241,0.018421408
355434,0.0007273659
150485,0.0034378408
264386,7.635704e-05
49381,0.011680398
566456,0.0200356
84049,0.00035469644
50137,0.0014648032
51595,0.00025804236
53956,5.579755e-11
392064,0.02363328
308088,0.00995757
121094,0.018400269
472559,0.0012515086
410207,0.03336989
256721,0.03329856
143233,0.026654752
345550,0.00078958715
38952,0.0025627266
395313,0.0022451668
235917,0.0003120025
260184,0.03255025
330987,3.7535423e-16
193764,0.006661837
544882,0.023913316
404625,0.022727918
98378,0.02363328
486657,0.0048028897
451366,0.00036958983
437961,7.1766476e-07
160622,0.0060593598
42085,0.029360218
66809,3.5051755e-05
213432,0.004062105
102520,0.0010911042
157873,0.00011108207
229440,0.0020738347
1222,0.023913316
120675,2.4575954e-11
194789,0.0003489396
7636,0.0024462405
277556,0.02280004
539974,0.000832781
189173,0.004644786
115108,4.0095954e-05
147267,1.12535155e-11
550736,1.7963534e-05
375190,0.03336989
12261,0.0054763625
99569,0.0010794381
146545,2.8980307e-06
101500,6.6811444e-13
187044,0.012433993
453851,0.001144902
450863,0.029697265
244705,3.8477834e-09
545667,0.029360218
34106,0.018400269
456155,0.00017299564
495934,0.000110664136
332464,0.0065114656
464347,0.0016564013
266598,0.029360218
370416,0.02280004
100320,4.0138215e-15
235864,0.022727918
433466,0.005099272
308530,9.094777e-08
188000,0.011236781
91769,0.03336989
440220,0.023913316
302394,0.00027084065
489055,0.022727918
67416,0.023913316
84241,0.022727918
322763,0.0045659686
172399,0.022727918
515128,2.1827213e-05
75173,0.0024633023
246494,0.023913316
113325,4.978437e-11
435013,2.3382689e-05
115361,0.0032393641
177065,0.026654752
174558,0.0049444726
433608,0.0031724144
107165,0.026654752
437209,0.0035870078
574262,1.4113381e-05
313487,5.5916647e-08
579055,5.812892e-08
160729,0.0007258073
177671,0.038273633
134571,4.60923e-06
489207,0.02363328
77998,3.4075718e-11
97381,0.0008089092
416439,0.004872372
278792,8.198636e-06
72838,0.00018343897
392140,0.0021668477
182339,0.012514277
128322,0.026654752
196357,0.0057422235
360493,0.0020508685
253402,0.022727918
397171,0.017018797
67670,0.0017134503
461992,0.009785632
492170,0.00060369266
481838,0.022727918
22889,0.0008785759
476421,0.002306457
520496,5.101631e-05
45229,0.039146747
552051,0.009936785
342201,0.0057856445
156955,0.023913316
385131,0.08565478
19977,0.0016815348
404171,0.0011080619
418260,0.004064028
455893,0.023913316
193888,0.02455845
1512,0.02363328
223053,0.029360218
323114,0.0007896414
342308,0.0019447791
469152,0.01803662
120267,1.3938367e-06
373140,0.0011862478
51962,2.1733027e-07
98948,0.002812669
507811,3.62577e-08
236902,0.0072401627
197946,1.0896412e-10
171878,0.0043640453
285266,0.0035772964
263912,0.006612786
16984,0.0097723985
159129,0.0034291737
317991,0.004589923
131928,0.029697265
569620,0.000549793
545166,4.538566e-08
354445,0.022727918
215343,0.015234551
184302,0.004155048
413701,0.039146747
517131,1.6735541e-05
274067,0.008790428
190375,0.0005166526
210058,3.1539926e-07
210233,0.023913316
61377,0.0017299157
139701,0.023913316
211566,2.204986e-09
501412,2.8076045e-07
506591,0.00015974902
330948,0.022727918
522895,0.0105242375
567078,2.3518876e-06
364089,0.0027882406
444925,0.022727918
84417,0.026654752
471638,0.0140673565
201390,0.0112204915
350795,0.019126587
467979,0.024223361
248646,3.540253e-07
427090,0.013386979
354933,9.057705e-10
256190,1.6830933e-12
148992,0.0071213213
119568,0.011590193
99861,0.028792212
81135,0.0003470514
217903,0.0017316634
146274,1.6691667e-09
87065,4.322632e-09
341670,0.0007323397
313573,0.0056551383
340265,2.4012976e-05
14885,9.331695e-09
117503,0.007975392
548770,0.01939969
73164,0.011220887
275566,0.007009983
47564,8.1070857e-07
220214,0.022727918
479565,3.5323885e-07
378878,9.097993e-06
212637,7.9718535e-05
278112,0.0002075023
166392,0.009092445
153321,3.9534243e-05
538316,0.0031007226
502200,0.0022282023
312986,0.02363328
306496,1.8942167e-07
91051,0.00035185294
363718,0.019891638
7072,3.343231e-07
452440,0.0126422215
1492,0.004335267
316791,0.00038646313
62706,0.0005625131
251522,0.02280004
421781,0.0038673421
435857,1.5861809e-10
103656,0.004273618
317519,0.0041535823
167778,6.288974e-05
171933,0.022727918
288210,0.00076675665
26774,0.02280004
40990,0.029360218
303294,9.915745e-09
100070,0.022948965
444346,0.00025284564
186071,0.022727918
300920,0.0033012687
463294,1.30944365e-14
555024,1.370225e-09
578967,0.018400269
560925,0.0001971559
74241,1.3356342e-06
343440,0.008055899
521074,0.018400269
257987,1.473822e-08
448592,2.3468748e-15
372129,0.018400269
259588,0.0035652083
120895,2.6624414e-09
76571,1.9014007e-05
222666,6.553216e-05
1774,0.029360218
270835,0.0029448422
547309,0.0008759162
38811,7.442136e-08
131520,0.00037797194
422327,0.001331793
200289,0.0060589775
93424,0.0028229912
524771,0.016268775
375552,0.01736474
43834,0.0057116617
432875,0.008423374
14921,0.02280004
439875,0.0042827814
33166,0.009195545
223315,0.0015889549
573177,0.01736474
418215,0.01736474
361128,0.0012858956
156458,0.03336989
142180,0.00037502008
502992,0.0028816068
342219,0.023030782
261248,0.019383151
488386,8.6895363e-10
279487,5.1356547e-08
268400,0.0076853205
421724,0.019029694
205443,0.016086219
483311,0.00032010474
480571,0.02363328
322210,0.029360218
89025,0.026654752
219412,0.0048168497
512016,0.022727918
372350,0.026654752
538904,0.008650518
353625,1.5616048e-05
96102,0.007827094
47796,0.0017110825
535987,0.023913316
283712,2.8833918e-08
315634,5.683377e-07
145642,0.0015512547
248266,0.00015738975
249532,5.9289054e-13
372828,0.0014278569
57459,0.006138904
248118,0.00087209785
226967,0.022727918
430896,0.01889876
295825,0.008227464
124454,5.858622e-07
460692,0.029360218
17045,0.005921956
279449,0.0020215404
243277,1.8919006e-09
214913,0.0054630847
456436,2.7785188e-10
1430,0.022727918
243151,0.000121375
438328,0.026654752
435646,0.025389617
180956,0.00062991737
507104,0.00708704
402004,0.03514569
37036,0.02280004
284245,0.00055537437
414895,0.038273633
439731,7.9505256e-08
525066,0.013870606
159383,3.4462437e-06
394076,1.9689107e-08
449417,0.02363328
284572,0.022948965
138326,0.0053778384
197296,0.0029845962
180332,0.0033179352
78227,1.5570961e-06
80434,6.324324e-05
264303,5.4773018e-12
103871,2.3842948e-09
494701,4.6579394e-06
224617,0.026654752
465321,6.7272374e-18
210067,0.0012266409
512225,8.748064e-05
421915,0.022727918
238130,0.0021090596
100681,7.555552e-05
230556,0.023913316
527486,0.0037204712
532699,4.300484e-07
226021,0.017018797
292083,0.0038793136
342453,0.02280004
16403,0.02363328
496355,0.026654752
7424,0.023913316
190833,0.010685517
47792,4.2065318e-10
167970,0.0052471804
368228,0.0007768554
58668,0.00015013358
557362,0.023913316
429383,0.0041165566
234054,0.026654752
85698,0.0015072849
367032,0.025906673
506349,0.0021409171
177070,3.241668e-12
496242,0.0049428944
459655,0.0012378424
470282,0.0013474855
169593,0.012050907
427744,4.7665846e-08
153332,0.0007522319
503262,0.0016139984
565880,6.4581886e-06
1004,0.023913316
66682,0.026654752
195626,0.022727918
103478,0.00019611795
482900,0.018400269
358958,0.0062685693
124130,0.001489455
176598,0.0037903679
36640,0.0011255924
525514,0.0032850902
100823,3.3786207e-09
371109,0.02280004
491117,0.0030804104
433769,1.0897487e-11
56479,0.017018797
554237,0.024223361
95848,0.022727918
375979,0.029697265
181107,0.017018797
41128,0.0051955953
556261,0.0030532035
294036,0.00504738
313869,0.012973049
190507,0.01736474
517214,5.484286e-05
509687,0.023913316
25666,0.005268109
195995,0.0021854995
28624,4.347185e-06
112964,0.023913316
523482,0.0005559765
104853,0.022727918
206431,0.029697265
474664,0.012086736
219179,0.00016680571
429632,0.011288723
429778,0.023913316
80720,3.255153e-10
3140,0.023913316
1687,0.017018797
538764,8.40087e-05
374162,6.896607e-09
188437,0.0041099433
254128,0.02280004
378671,0.012829424
123587,0.022727918
364130,7.322523e-07
558792,0.022727918
564482,0.023913316
345920,0.0009089954
94588,0.02420068
109660,0.022727918
552787,0.017018797
2151,0.039146747
258725,0.012343476
85186,0.027533589
140601,0.014582613
84331,0.01969141
222732,0.0005540783
340335,0.023913316
548829,0.02363328
297970,0.022727918
414792,2.5474458e-06
307302,0.00461684
516499,0.0010724165
86386,0.00041980852
82033,9.7531405e-08
504692,0.0005165757
358078,0.02280004
27728,0.007795733
217133,0.013965268
437457,0.0007022397
435029,0.00014335633
209265,0.022727918
146236,0.02280004
552701,8.594483e-05
511498,2.8414627e-06
175898,1.9507236e-06
26960,5.5366407e-05
462742,0.026654752
175994,0.00015377163
540653,0.0051529603
539840,0.018145565
567878,0.0044643353
469703,0.029697265
302609,0.00043346366
122203,0.023913316
49727,0.0060772575
444795,4.6914515e-06
307053,0.038273633
356309,0.00023212464
49315,0.009289668
409647,0.02280004
247606,0.02280004
340702,0.01778952
542624,0.026654752
532341,0.03336989
91127,1.6247983e-08
230555,0.018162044
108156,0.0016805521
459756,0.0200356
122588,0.0011523431
276413,0.023913316
129320,0.00028204187
276254,0.0007398136
142654,0.00010971323
295103,0.017018797
389777,0.022727918
345379,0.02280004
454212,0.02280004
47240,1.905341e-07
374379,0.023913316
559510,0.005040842
68909,6.301647e-11
157116,0.01395959
143042,0.0017980285
400287,0.02280004
230517,0.0004329652
347509,0.023913316
12547,6.3857095e-07
279334,0.012883538
5467,0.021885758
523104,0.002678702
170868,0.0031703732
197684,0.0072179255
634,0.022727918
132070,1.7775877e-06
305437,1.2690278e-06
262232,3.917869e-06
312463,0.00033216857
501524,0.0002745502
537846,0.018400269
244205,0.015496408
69536,0.00022994829
42695,0.0128943985
171291,0.0009232312
53329,2.1850731e-10
423657,0.0011739604
318946,0.0032267023
376160,0.006816768
559953,0.029360218
234366,0.005725798
235900,0.013167376
184028,0.021865081
319262,0.024076331
311907,0.028673803
562143,0.008556538
560740,0.00020505147
523921,0.029360218
310564,0.008894697
563757,0.022727918
446294,3.2736533e-09
437179,8.2799333e-29
337272,5.939259e-10
401709,6.2089152e-06
280732,6.896661e-07
15246,4.84046e-10
420908,0.012943695
159834,1.4402833e-05
26966,0.014231574
371503,0.0010533294
340502,0.023913316
78160,0.014325958
175706,9.715172e-05
20814,0.00033397597
555192,0.023913316
436228,0.00029978465
190274,0.00079567573
348681,0.022727918
215840,3.6470257e-05
510632,0.00046633038
296467,1.0233167e-05
38982,0.02363328
186577,0.022727918
487828,2.7968921e-08
394127,2.1675269e-06
258217,0.026654752
499898,3.5685163e-05
65255,0.006175845
210949,0.00028008627
427129,1.5579873e-06
136912,0.004458875
307106,0.017144008
295060,0.009636636
404336,0.022727918
402934,2.324132e-05
150582,0.0024267999
314709,3.1506525e-07
171325,0.0035367112
47373,0.00032414278
6640,0.026654752
280244,2.9987734e-06
525449,0.017018797
191269,0.023913316
140721,0.0038305705
466493,0.022727918
55723,0.02280004
401513,0.008748696
97018,0.0082814405
148566,0.0007099338
292522,0.018400269
344793,0.02363328
281440,0.022727918
167608,0.023913316
476726,0.0011436996
318723,1.7446293e-10
308866,0.002291411
459961,1.1290037e-06
160149,0.00032015351
63893,0.029360218
57048,0.0016808906
532934,0.0032988333
445693,0.01736474
139531,0.008987841
113271,8.735138e-09
443531,5.792223e-06
445363,0.00084347534
352930,0.0139319515
479545,0.0034672373
308541,0.00090932456
303275,0.0006269048
442915,6.8897066e-06
208545,0.023913316
227376,0.003199442
162626,0.006647086
398123,0.042684637
473953,0.006286553
220649,2.0472476e-06
315213,7.687503e-07
528403,9.225953e-07
38194,0.023913316
439427,0.003357207
561448,0.022727918
105323,0.0057042437
116861,0.0014274151
471486,0.02363328
472198,0.0014257955
526044,0.0010230268
311046,0.022727918
458606,0.026654752
263989,0.029360218
23126,7.116426e-07
3347,0.032137375
216486,0.0044078757
149249,0.01936934
525493,0.0026990639
256300,0.02280004
561115,0.009200238
147697,0.023913316
330242,0.0006121315
182205,0.013011174
556272,0.0041952757
27181,0.0004542228
93527,0.0076063983
88003,0.02363328
300373,5.0830902e-05
496019,2.5612899e-06
75367,0.023913316
272740,0.012308675
468051,0.022727918
212147,0.017018797
61712,0.004027689
355854,0.02280004
246159,0.01736474
413662,0.01736474
202709,0.022727918
211499,0.0063368944
515175,0.00082651473
456814,0.00012415323
55725,0.02280004
503599,0.0010017133
118012,3.172637e-09
209923,0.00016683356
254531,0.0027150474
540379,0.0057868874
332243,6.778882e-07
276957,0.004896592
558988,0.019780131
127558,0.00859576
40002,0.0011053303
481909,0.038933568
449236,0.020812262
111001,0.0001852434
519757,0.00188367
200190,0.012556315
562866,0.00091087504
281279,0.0023285674
482304,0.023913316
118002,0.00403868
427594,0.008704527
367779,0.029360218
187039,0.0063748895
484204,0.022727918
256616,0.02280004
467972,0.0010418915
518664,0.008188417
495064,0.004620266
39684,0.02280004
268885,2.3982628e-05
347603,0.0011824099
276455,4.0420008e-07
464844,3.4465097e-11
156852,0.029360218
509806,2.9355463e-10
529672,2.4985977e-06
5553,0.022727918
86562,0.0005515799
518408,1.7836582e-08
118338,0.023913316
215279,0.0002485271
263330,6.963213e-08
390057,0.018400269
238092,0.02280004
92994,0.0010876484
311669,0.0005591551
264428,0.0111250505
271818,0.013311664
516708,1.4439051e-08
231602,0.0010433894
49094,0.015932724
94127,1.7059361e-06
270381,0.02280004
269496,0.024223361
463347,0.035000835
403216,0.0071106437
94622,0.005517065
14640,4.4476972e-05
528688,0.0024674702
274629,0.038273633
511101,0.0013392835
24536,0.017040173
491177,0.019787703
435111,0.00026746397
542103,1.8828117e-05
41340,0.0018476889
83996,0.02280004
283424,0.014305622
55271,0.13179757
416971,0.0008352868
73613,3.5292655e-05
478804,0.00014629062
434091,0.00017850226
39714,0.002651952
108190,0.022727918
456331,0.026654752
347599,0.0006069642
322268,0.017801747
536319,0.0010570618
173261,0.005291338
190829,0.006753547
379002,1.9898863e-12
227256,0.03336989
568577,1.666486e-05
11284,0.019963922
165276,0.029360218
18248,0.00017440028
220027,3.2818856e-10
10224,0.00023095263
547865,0.0010618911
427254,0.0002453882
158650,0.02280004
353875,0.029697265
117310,0.0012087236
561671,0.0020017724
205954,0.0075725704
499941,0.009239937
343155,0.010699834
539693,0.038273633
249503,0.022727918
166532,1.0419282e-07
171781,0.02044271
189878,0.026654752
46846,0.0073842877
482579,4.101312e-06
185685,0.006612786
183865,0.0012741211
321815,0.0094793085
358342,2.1473269e-10
364300,9.0581237e-13
341655,0.00056612544
203042,0.006484818
125894,0.029360218
55082,0.0011993581
322882,0.00010886526
314196,0.023913316
485415,8.322013e-05
171385,0.024223361
537653,0.00012215525
549931,0.023913316
245361,0.00061283493
492014,0.0008400745
193675,0.0002870078
2865,0.01736474
192166,0.009106306
471386,0.0016180035
360275,1.1406682e-06
180510,0.0005274085
476419,2.2993392e-05
168897,0.026654752
254911,0.012569908
509294,0.00037523697
234714,0.0011972772
541991,0.0061193905
439608,0.00022004294
434396,0.00093058555
528918,0.02363328
361131,6.921747e-05
470267,5.5974742e-05
261552,0.0028430708
280019,0.0007101508
321445,0.026654752
383829,6.719142e-05
468336,0.00045937838
18963,2.8838926e-06
272640,1.549024e-05
212578,0.006025118
324098,0.010489229
276958,0.005036539
156947,0.02363328
504048,0.02363328
317076,0.026654752
263591,0.031121785
533843,0.022390861
514402,4.6964793e-05
77012,0.029697265
95136,0.0008927474
240172,0.010678417
435835,1.0514265e-06
218263,0.029697265
577232,2.3935103e-05
108436,0.021885758
565600,2.2057363e-07
370035,0.00020518895
103307,0.00021121891
234964,0.035065774
541284,0.029360218
12928,1.3285299e-07
170042,0.0015550385
137577,3.0488909e-05
126338,0.02280004
41511,0.026654752
464887,0.0059330314
236388,0.011064718
531787,0.0010458067
340620,0.0013163196
475999,2.6054502e-11
63897,0.026654752
292341,0.023913316
43514,0.0012359492
275520,0.03157634
394516,0.035926268
326838,0.0023292722
449200,0.029360218
17330,0.0077195787
334986,0.022727918
538350,0.029697265
476425,0.022351028
490812,0.01736474
247733,0.010988684
531394,0.01411147
571371,3.4873058e-09
378896,0.01736474
73119,0.022727918
525214,0.0022105877
413536,3.6590375e-06
282833,3.944646e-05
522000,0.022727918
96872,5.768381e-07
517776,0.008262719
390857,0.0045460896
381996,2.3891081e-07
359399,0.02280004
148189,0.00059765624
413272,0.02280004
545644,7.884108e-09
329786,0.022727918
500108,0.026531154
424260,0.01736474
122206,0.022948965
168878,0.0066164546
573040,6.5345745e-08
309011,0.009563703
66616,3.110969e-05
574750,0.02280004
227868,1.7803459e-10
30615,0.001476248
297522,0.014414106
141285,0.039146747
424697,0.0016425326
470425,0.0009535291
438909,0.029360218
184069,0.016965782
228682,3.1546125e-07
427637,0.01796961
555765,7.072764e-05
231678,0.026654752
397788,0.020096771
483088,0.06339663
325221,1.5304869e-06
552218,0.00067192724
141643,1.3592404e-09
140189,0.0005836022
403328,2.0757487e-07
96551,2.8644486e-11
65858,0.02280004
27233,0.00015198157
93968,0.008953821
523085,0.01324476
255469,0.009533899
194978,5.08028e-05
452731,0.0050321966
166247,0.012904289
439960,5.694304e-10
33963,2.3186083e-05
542856,0.02363328
433169,0.005890214
53085,0.0015473402
404525,0.001867452
368833,2.7134614e-05
360333,7.081953e-08
169108,9.139485e-08
349498,0.02363328
207272,1.9328725e-09
305505,0.0009808363
424382,5.812254e-06
116252,0.01736474
373012,0.00014728212
312953,0.02363328
397843,1.3996455e-09
135772,0.022727918
573046,3.2378815e-11
119129,3.2874384e-06
127295,8.5047145e-07
473540,0.0025215705
507584,5.6618534e-05
512408,0.01736474
57905,0.0013648311
24066,5.8486023e-08
428248,0.02280004
165155,0.022727918
160410,0.02363328
166655,0.01736474
320407,0.009400761
97631,0.010920076
123459,0.02363328
96553,0.0013662837
569252,3.9231743e-08
98355,6.177272e-08
40779,0.0002922325
454405,0.0029288605
1710,0.022727918
200292,0.003580765
267136,0.02185117
271104,0.029360218
571689,0.017018797
403,0.00022702906
507823,0.023913316
389421,0.00032950152
388054,0.0002664878
512995,0.0001352239
1531,0.024381598
62119,5.1457915e-05
455533,0.0015341056
560563,0.017018797
167884,0.00024931002
432746,0.02363328
16869,0.0029425258
326011,0.0005364709
566847,0.011775313
15364,0.0018535851
28365,0.026654752
47807,8.407002e-07
179873,0.0007656246
84012,2.0125832e-07
524138,0.006924721
357748,3.6647123e-06
162319,0.0019591255
385223,0.023913316
542708,0.0030422749
388284,4.2325315e-08
391840,0.01736474
349973,3.1416803e-06
303300,1.4463919e-07
209774,0.0001664738
289785,0.0069483537
34402,0.009579597
370350,4.314671e-06
321116,0.00038950806
183980,0.038273633
75902,0.002370376
38369,0.009163355
233215,0.004855295
573655,0.007119001
108112,0.029697265
131058,0.01736474
31287,0.00093123707
429703,0.03336989
206621,0.023913316
485216,5.72204e-08
269509,0.018400269
414514,0.0040133
397267,0.0033719814
276210,0.0014609109
381155,0.0200356
421872,0.023913316
174063,0.010510701
525714,0.02363328
496744,0.0035184547
309554,0.0005499161
550256,0.014157877
126581,2.4924459e-05
169986,2.5684244e-07
411592,0.01382204
303882,0.026654752
577559,0.004089314
197923,0.003849599
191708,0.006760175
257157,1.5904994e-05
147219,0.023913316
546105,0.022727918
311705,0.01743799
209976,0.026654752
13463,0.0059611993
493124,0.0033944936
280392,0.0041652513
47623,2.5870566e-05
66760,0.02363328
292212,0.017607937
256058,0.0050962726
192177,3.6485224e-09
332777,0.0015557336
101641,0.00041312622
169279,0.003473076
421469,0.017610686
156068,0.02183773
353483,7.345017e-08
519970,5.633603e-06
343104,0.01736474
314597,0.00012481607
571966,0.017348362
168247,0.028121954
477150,0.010995464
461868,0.0200356
216349,0.00040931025
393750,3.3912556e-06
537123,0.0042964863
267320,0.015215284
59586,0.010029783
520973,0.0016557409
89382,0.001934587
154171,4.270539e-07
95977,0.026654752
486320,0.0044107307
38837,0.00419203
143719,6.620097e-15
440523,0.029360218
72918,0.0014394644
169716,2.3005785e-05
535677,0.0006400753
195745,2.2710512e-17
513446,5.882556e-12
79556,0.0040896907
296202,0.023913316
377310,6.6881466e-07
285118,0.0036602255
144369,0.038273633
262113,0.000743158
459106,1.34837785e-08
347051,6.281016e-07
296157,0.009622135
104720,7.33294e-11
83667,0.023913316
345285,0.00085792516
276516,0.005742305
88949,0.0088160075
454554,0.003922645
95828,0.0200356
371113,0.00021154642
29522,0.0066139945
66719,0.03439883
138881,0.022727918
432530,0.009208444
175758,0.01736474
304589,0.0029188818
156700,0.026654752
450611,0.013224228
336765,0.026654752
155081,0.0063959644
420782,0.00015930271
274389,0.029360218
434938,0.0012067702
355120,6.141121e-13
240337,0.022727918
535606,0.026654752
518463,0.015584145
60747,6.7265137e-07
182214,0.0031379175
502284,0.025902594
209807,0.026151126
118873,0.0073758727
417197,0.021885758
556592,8.513641e-16
542293,0.018400269
453559,0.02280004
86443,0.02280004
518991,0.023913316
195941,0.026654752
378161,0.04286805
210654,0.00630775
500652,6.172064e-09
218414,0.026654752
168275,0.026654752
394007,0.038273633
538768,0.022727918
162732,0.001077981
544459,0.00035039516
270540,0.022727918
418681,0.0076818876
2733,0.017018797
91784,0.00041073537
161399,6.640936e-08
445414,0.0027850817
13860,0.022948965
352561,6.576741e-11
48430,0.02280004
253111,0.032914676
380774,1.7343165e-06
179746,0.022727918
155939,0.038273633
127979,0.0052913683
60445,0.00226281
559385,0.029360218
186390,0.005095642
161853,3.861716e-09
109643,0.03356288
504865,0.007882015
72040,0.00066807837
405273,0.0028856052
355399,0.00066466455
141715,0.0043667275
388902,0.013029427
241188,0.008203902
473491,1.743075e-07
147683,2.7299728e-07
115429,0.0176683
227020,0.00040321256
415943,1.09666e-09
251630,0.03336989
110954,0.022727918
157417,0.0028188978
175018,0.0055679027
512585,0.001733165
549286,0.023913316
184308,0.023913316
141235,0.022727918
453091,6.0892993e-09
372043,0.022727918
181664,0.023789506
524024,0.026654752
7079,0.018400269
503911,6.595006e-05
382809,0.0018242473
468947,0.00429698
503504,0.0011639462
261636,0.022727918
293267,0.01736474
8268,0.029360218
270432,0.02499464
525410,0.023913316
519296,0.0027991615
184517,9.562757e-10
462269,0.026654752
59593,0.014434943
459998,0.004317194
119408,0.002931892
527373,0.023913316
66772,9.9395074e-05
124627,0.023913316
281091,0.00028976417
526514,0.004479802
268345,0.0026262803
519583,0.0068187416
211570,9.534715e-05
552253,0.059834044
34259,0.022727918
290513,0.022727918
339519,0.0200356
112247,0.01736474
256734,0.014435346
139709,0.023913316
337230,0.034497704
105067,7.056952e-05
462887,2.2468235e-14
189327,0.0008524619
69521,0.006644801
503071,2.1232519e-07
149687,0.023913316
60616,0.0014825813
543516,0.002387734
60392,0.018380117
