index,predict
254911,0.012853627
509294,0.0011424844
234714,0.0017043436
541991,0.0039262124
439608,0.0005443486
434396,0.00091915036
528918,0.022687638
361131,0.0022396916
470267,0.0063032773
261552,0.00323722
280019,0.0020832631
321445,0.026044173
383829,0.00050743314
468336,0.0025551512
18963,0.00012934474
272640,0.0037341372
212578,0.0011091987
324098,0.00938303
276958,0.0031189367
156947,0.022687638
504048,0.022687638
317076,0.026044173
263591,0.012120342
533843,0.0069009485
514402,0.00024726512
77012,0.027280854
95136,0.0058218776
240172,0.0073226327
435835,0.00014948392
218263,0.027280854
577232,0.000104713195
108436,0.025169926
565600,0.00031515525
370035,0.0005684212
103307,0.0005755607
234964,0.025766114
541284,0.028201299
12928,0.00012901094
170042,0.0039990856
137577,0.0039032453
126338,0.022872953
41511,0.026044173
464887,0.004080562
236388,0.008403372
531787,0.0017957679
340620,0.0019097513
475999,3.2436787e-07
63897,0.026044173
292341,0.024146717
43514,0.0016517902
275520,0.022640869
394516,0.021864364
326838,0.006499237
449200,0.028201299
17330,0.00083678216
334986,0.023196837
538350,0.027280854
476425,0.02617987
490812,0.021081436
247733,0.010511063
531394,0.009790485
571371,0.00010210902
378896,0.021081436
73119,0.023196837
525214,0.0024734784
413536,6.762791e-06
282833,0.0001676628
522000,0.023196837
96872,0.021563865
517776,0.0013559717
390857,0.006120243
381996,0.008438171
359399,0.022872953
148189,0.002483276
413272,0.022872953
545644,7.699074e-05
329786,0.023196837
500108,0.03477241
424260,0.021081436
122206,0.020939358
168878,0.003879909
573040,0.00022009475
309011,0.009052133
66616,0.08350549
574750,0.022872953
227868,0.0042553465
30615,0.0014949143
297522,0.021744192
141285,0.029563438
424697,0.0032654235
470425,0.0013743987
438909,0.028201299
184069,0.021501545
228682,0.0016611542
427637,0.012697344
555765,0.00086083176
231678,0.026044173
397788,0.01509707
483088,0.019927783
325221,3.8983353e-06
552218,0.0019609062
141643,8.749333e-06
140189,0.0016237058
403328,0.00081031397
96551,2.0448788e-05
65858,0.022872953
27233,0.00054509426
93968,0.011943044
523085,0.0099565815
255469,0.009302367
194978,0.0013583674
452731,0.0072928537
166247,0.009724365
439960,2.7456279e-06
33963,0.0027608578
542856,0.022687638
433169,0.009412074
53085,0.0005277608
404525,0.0024307626
368833,0.00048926775
360333,0.048224002
169108,0.00047160528
349498,0.022687638
207272,0.00013398287
305505,0.001955991
424382,0.00052086514
116252,0.021081436
373012,0.0010105497
312953,0.022687638
397843,5.792941e-06
135772,0.023196837
573046,1.9561634e-05
119129,5.6791846e-06
127295,0.00022202628
473540,0.002535244
507584,0.0054141595
512408,0.021081436
57905,0.0018131618
24066,0.00018110148
428248,0.022872953
165155,0.023196837
160410,0.022687638
166655,0.021081436
320407,0.007836483
97631,0.036319036
123459,0.022687638
96553,0.004182645
569252,3.5835623e-05
98355,1.0360468e-05
40779,0.0012277056
454405,0.0033855059
1710,0.023196837
200292,0.0043012504
267136,0.01971853
271104,0.028201299
571689,0.02209451
403,5.7557718e-05
507823,0.024146717
389421,0.00085441757
388054,0.00091352285
512995,0.000851104
1531,0.001494967
62119,0.00032622454
455533,0.0022724452
560563,0.02209451
167884,0.0008086602
432746,0.022687638
16869,0.0016122399
326011,0.0024058039
566847,0.009891076
15364,0.00015880376
28365,0.026044173
47807,0.008080988
179873,0.0022160332
84012,2.9120686e-06
524138,0.007056789
357748,9.798516e-05
162319,0.0022724334
385223,0.024146717
542708,0.0028899
388284,3.0876333e-08
391840,0.021081436
349973,0.00047434916
303300,0.00039048903
209774,0.002427548
289785,0.009481619
34402,0.0062609334
370350,0.00037857983
321116,0.00017264398
183980,0.032331105
75902,0.0020764302
38369,0.007198864
233215,0.0056083207
573655,0.0059036533
108112,0.027280854
131058,0.021081436
31287,0.00034347252
429703,0.030531488
206621,0.024146717
485216,0.0006723278
269509,0.023235014
414514,0.00449003
397267,0.0026354075
276210,0.0023384874
381155,0.020941231
421872,0.024146717
174063,0.008902986
525714,0.022687638
496744,0.0030121126
309554,0.00075642497
550256,0.0063154213
126581,0.00032044397
169986,0.005293778
411592,0.004527298
303882,0.026044173
577559,0.0027396218
197923,0.008116996
191708,0.00580816
257157,0.00027784813
147219,0.024146717
546105,0.023196837
311705,0.00052270666
209976,0.026044173
13463,0.004983145
493124,0.0022924044
280392,0.0011997826
47623,0.0032365907
66760,0.022687638
292212,0.012837762
256058,0.005024589
192177,0.0004665207
332777,0.0018897475
101641,0.017127948
169279,0.008404232
421469,0.012836692
156068,0.026517302
353483,7.824829e-05
519970,3.1664917e-05
343104,0.021081436
314597,0.00012445265
571966,0.021174045
168247,0.084733434
477150,0.007667711
461868,0.020941231
216349,0.00046205998
393750,0.00015022581
537123,0.0030080902
267320,0.0064811697
59586,0.008252598
520973,0.0016491532
89382,0.00019658411
154171,8.491462e-05
95977,0.026044173
486320,0.0020433783
38837,0.0043082237
143719,0.0013696647
440523,0.028201299
72918,0.0015612177
169716,0.00023410191
535677,0.0013545739
195745,7.489506e-05
513446,3.2130205e-07
79556,0.002199662
296202,0.024146717
377310,0.00011841477
285118,0.0026175568
144369,0.032331105
262113,0.0017694371
459106,0.0004036814
347051,0.015705677
296157,0.010543339
104720,1.6385282e-09
83667,0.024146717
345285,0.002602715
276516,0.004817195
88949,0.0039934176
454554,0.0032189086
95828,0.020941231
371113,0.00080860546
29522,0.0062107914
66719,0.022134498
138881,0.023196837
432530,0.0082125245
175758,0.021081436
304589,0.00025153643
156700,0.026044173
450611,0.0016121072
336765,0.026044173
155081,0.0055044377
420782,0.0009378176
274389,0.028201299
434938,0.0013654357
355120,0.00031609047
240337,0.023196837
535606,0.026044173
518463,0.015663464
60747,3.773513e-05
182214,0.0022145738
502284,0.02043935
209807,0.020984642
118873,0.0058523766
417197,0.025169926
556592,3.7743733e-10
542293,0.023235014
453559,0.022872953
86443,0.022872953
518991,0.024146717
195941,0.026044173
378161,0.028530432
210654,0.0113846995
500652,4.749106e-05
218414,0.026044173
168275,0.026044173
394007,0.032331105
538768,0.023196837
162732,0.001128425
544459,0.0012104
270540,0.023196837
418681,0.010269789
2733,0.02209451
91784,0.0010475697
161399,0.00039792963
445414,0.0040195296
13860,0.020939358
352561,3.26701e-05
48430,0.022872953
253111,0.022302713
380774,1.7214788e-05
179746,0.023196837
155939,0.032331105
127979,0.003120738
60445,0.0006335618
559385,0.028201299
186390,0.0033493664
161853,0.0005214238
109643,0.025339995
504865,0.004009556
72040,0.0006340638
405273,0.0028679073
355399,0.0022763135
141715,0.0030657481
388902,0.013174938
241188,0.008167099
473491,0.00084193924
147683,0.0018159801
115429,0.008784925
227020,0.0023086616
415943,0.00026903555
251630,0.030531488
110954,0.023196837
157417,0.0051714983
175018,0.005903481
512585,0.0007822083
549286,0.024146717
184308,0.024146717
141235,0.023196837
453091,0.00022241168
372043,0.023196837
181664,1.3306466e-05
524024,0.026044173
7079,0.023235014
503911,0.0091020055
382809,0.0022206446
468947,0.0014992324
503504,0.0012594099
261636,0.023196837
293267,0.021081436
8268,0.028201299
270432,0.015055734
525410,0.024146717
519296,0.0022309122
184517,0.00035167087
462269,0.026044173
59593,0.008460894
459998,0.0031098714
119408,0.0027522277
527373,0.024146717
66772,0.0013739066
124627,0.024146717
281091,0.000656142
526514,0.0037728369
268345,0.0031685217
519583,0.0049711484
211570,0.021383163
552253,0.018906694
34259,0.023196837
290513,0.023196837
339519,0.020941231
112247,0.021081436
256734,0.0001612437
139709,0.024146717
337230,0.024307154
105067,0.00046261176
462887,1.3908973e-05
189327,0.0028601668
69521,0.013141793
503071,0.005908576
149687,0.024146717
60616,0.0020220254
543516,0.0020103855
60392,0.0068385582
42820,0.011052255
549445,0.023235014
18362,0.023196837
105767,0.0018424814
324890,1.914505e-05
309922,0.026044173
92506,2.334037e-06
535328,0.015071049
522753,0.0013111075
512073,0.022872953
438619,5.079243e-05
322072,0.023196837
100616,5.5606368e-05
381458,5.496706e-05
520491,0.00011172658
120943,0.007787416
222385,0.023196837
341798,0.009024569
14705,0.023196837
520080,0.023072878
328781,0.002298042
147233,0.003199448
289145,0.030531488
469788,5.4416145e-05
270318,0.0019933414
214433,0.005730572
480991,0.024146717
479335,0.021081436
49607,0.002280746
314755,0.00023649792
496747,0.0050515383
296345,0.026044173
169190,0.0027840554
276836,0.023455394
464553,4.1494917e-05
284739,0.024146717
389124,0.001744516
407107,0.0016815749
436941,0.00075438415
291127,0.021081436
59168,0.00026429404
491879,0.023196837
137979,1.1625776e-05
156515,0.0002777978
158681,0.022872953
7063,0.022173401
104293,0.010291963
2142,0.024146717
356149,0.005648871
381910,0.003432098
537495,0.030531488
226305,0.022687638
381779,3.631538e-14
509405,0.073053226
177504,0.023196837
430315,0.028201299
239403,0.025997411
355753,0.022687638
519245,0.02209451
38353,0.027280854
449443,0.0020766815
210508,0.026044173
551185,0.023196837
449117,0.0021062875
357158,0.0005313539
225296,0.00034504134
102322,0.011553427
122305,0.019906253
543572,0.025169926
31517,0.003660672
76139,0.022452177
488107,0.057388257
142752,0.0022737333
522674,0.00032044153
478924,0.023196837
521103,0.0004015115
492149,0.00084246485
114213,0.022687638
60893,0.028201299
72684,0.024146717
95276,0.033026066
242745,0.023235014
194583,0.00067052804
45603,0.02209451
184007,0.002221272
459763,0.0016367129
502334,0.028201299
237067,0.024146717
218569,0.0025486473
555683,0.008051805
210128,0.020939358
480820,0.00025925713
573583,0.020084914
63777,0.023235014
26645,0.02171671
76597,0.023235014
19286,0.02209451
436930,4.5492823e-05
1599,0.016368994
205677,0.00018746054
195304,0.003930086
455572,0.0008492221
244903,0.0027775788
479800,0.0027448903
268219,0.008299694
42126,0.004359283
177552,0.0014424161
327647,0.031369213
440927,0.02093927
276673,0.02209451
60514,0.024146717
395704,0.0019928967
195656,0.020941231
203732,0.0022599066
424619,0.0013183082
380214,9.0560694e-05
97098,0.0031690595
554283,0.018819407
345654,0.0011585559
70609,0.022538679
388600,0.02213969
389834,0.007725271
390828,0.00027115204
189959,0.005091075
113913,3.1769207e-05
406434,0.021081436
230522,0.010505015
426211,0.0022172842
548332,0.02209451
383029,0.030531488
200417,0.024146717
120249,3.6806625e-08
428323,0.023196837
428729,0.0015177695
198147,0.00021929939
437751,0.028201299
196429,0.0019504006
169276,0.022872953
184365,0.024201911
281152,0.0082741715
86899,0.007598146
200307,0.0063049654
460329,0.005946659
488483,0.00045601936
61965,0.006321693
118358,0.011345802
44321,0.024146717
311997,0.013077257
530919,0.001433722
418472,0.0006244132
4307,0.0056337016
501305,0.008849722
563693,0.00034778702
281793,0.0009977188
549363,0.0058681583
502395,0.022687638
474829,0.008282495
228923,0.0014873297
516382,0.0035052935
264540,0.020939358
130934,0.023235014
259124,1.3065921e-05
177786,0.0021110375
167077,0.0010472119
108630,0.009686258
381357,0.029102597
482447,0.032331105
574326,0.0027628255
165544,0.00022897845
288173,0.024146717
85141,0.0036632963
453057,0.0023276238
535175,0.01863337
333927,0.011874122
362672,0.00016095508
81983,0.0026577662
112700,0.014813496
150338,0.0031772947
283116,0.00930701
322384,0.000101490776
562028,0.009516821
476484,0.026044173
352992,0.11334881
434110,0.024146717
214815,0.0010096355
348471,0.022687638
503985,0.0015317891
528027,0.023196837
542152,0.00015403933
9319,0.020588065
224864,0.0011781232
449512,0.0037339993
477466,4.456788e-12
126711,0.002498674
524102,0.025169926
146499,0.02209451
355597,0.026044173
457140,0.020941231
378653,0.0031436174
271994,0.00058084476
14704,9.722483e-05
21879,0.0055321236
168126,3.3780987e-09
224362,0.00551706
358062,0.00029525618
423259,9.896775e-07
44576,0.0023096874
16621,1.1271254e-06
517856,0.0013829159
80170,0.006247917
189359,0.023235014
361500,0.016596759
346422,0.026179254
24712,0.023196837
62012,0.027280854
336886,0.029563438
546607,0.0024719741
427853,0.028201299
273123,0.0004242827
240053,0.020939358
258297,0.020330112
364176,0.0005723856
12870,0.017953089
122231,0.020941231
181264,0.024146717
446843,0.00052077905
435587,0.0023479806
230031,0.024146717
429238,0.0023853658
429753,0.0025967762
133743,0.020939358
209751,0.034712397
351477,0.030531488
220841,0.012548301
291133,0.001533761
386113,0.024146717
427036,0.021081436
128061,0.0006579719
190804,0.00198168
136627,8.991151e-06
344871,0.002943879
570478,0.026044173
127454,0.00027122622
177120,0.0006669076
65481,0.002523604
5537,0.024146717
536216,0.0009894285
456315,0.022872953
111335,0.030531488
223705,0.024146717
381774,0.0013277213
555128,0.023196837
121954,0.026044173
363935,0.0002094429
513429,3.2065877e-06
495148,0.014271118
465990,0.0016645794
177508,0.0043905852
282888,0.009167356
156943,0.014676518
550269,0.0030251762
119686,0.00063399976
259332,0.0076158927
371558,0.0005052785
95538,0.0013558723
180539,0.0018045815
28822,0.019449417
405648,0.021081436
568326,3.485896e-06
131425,0.0018550431
20748,0.00047172018
343976,0.022687638
424674,1.7685157e-05
29643,0.022687638
435201,0.012064834
95672,0.0023096742
550593,0.012164566
402660,0.00020885938
435604,0.013722959
523649,0.022687638
107060,0.0024566
476630,0.02209451
569516,0.003144861
435977,0.022687638
327177,0.0025369567
442909,0.030531488
425589,0.005157411
251921,0.010507161
448852,0.027280854
362811,0.030531488
55683,0.023921726
484365,0.02209451
466498,0.028201299
291974,7.58573e-05
33836,0.00031064663
124691,0.030531488
236271,0.0008095819
494558,0.0004319264
308842,0.022538679
506938,0.0020340523
202914,2.5743426e-05
269135,0.023235014
478378,0.00011488735
330086,0.028201299
476677,0.0040596477
400916,0.00078896293
82914,0.004337262
273061,0.022872953
196592,0.031421784
174789,8.176047e-09
212565,0.0018985765
172466,0.0007146806
338063,0.00060565386
213299,0.030531488
211402,0.010531982
449022,0.006632766
345925,0.0025766063
166018,0.0020154025
98961,0.022872953
29235,0.0013999683
13180,0.0007546725
531367,0.00017946053
107857,0.028201299
20663,0.0043223896
73124,0.022687638
7759,0.0033447694
201607,1.1525595e-05
497562,0.035685122
415020,0.02209451
392907,0.007038959
352631,0.00047008874
349721,0.007586563
361367,7.4333664e-05
386290,0.023196837
337207,0.0042733783
418554,0.024146717
274114,6.50364e-06
564338,0.0056779548
307215,0.028635196
346600,3.8593877e-05
344010,0.0009233702
328634,0.0010103842
515926,0.023235014
546934,0.023196837
335750,0.0023618
31899,0.000121471334
205455,0.002621077
8341,0.023196837
15090,0.008726691
301880,0.006202591
190849,0.0022299944
118490,4.1507385e-05
155703,0.032331105
561974,0.008609595
414330,0.00035706407
133104,0.021081436
288197,0.026044173
272548,0.023196837
374639,0.0011960919
540278,0.0015849146
348433,2.6033937e-05
156983,0.0020687093
470832,0.00089766004
506908,0.0014630507
490518,0.00070025487
201022,5.041011e-06
239099,0.001574514
26998,1.7973892e-06
169558,0.021671832
430290,0.00020505617
411739,0.024146717
479177,0.004876827
23147,0.0069622654
337988,6.708073e-05
345922,0.022735454
395626,0.017432787
13242,0.027939387
501437,0.0012507121
162656,0.029563438
321724,0.030134957
288908,0.028201299
366870,0.0007133305
52587,0.005948212
110160,0.02093927
344616,0.0023172693
436769,0.022872953
402172,0.026044173
92535,0.0013404391
185707,0.0019608282
292955,0.024146717
4625,0.026044173
121334,5.2490795e-05
138858,0.00024059582
428141,0.020939358
102611,0.0036370093
309209,5.9136484e-05
347605,0.005448476
225911,0.0067047365
120074,0.0035508014
377356,0.007762439
174039,1.505682e-05
406695,0.0016930327
520217,0.00034800044
475313,8.3546766e-08
212978,0.018743616
446332,0.020939358
548178,0.00010921357
35892,0.0006998239
484808,0.0030964732
8421,0.0013427519
170325,0.013529481
102999,0.0019039115
27204,0.021081436
131007,0.026044173
233384,3.0962703e-05
299250,0.019506836
131384,0.022872953
565661,0.0076038074
176572,0.015135846
410239,0.021081436
556271,0.003827949
238062,0.00043682216
513465,0.0035178747
153814,2.2154933e-05
421691,0.022872953
531360,0.005830114
33250,4.893798e-19
225089,0.0070266514
253054,0.020941231
145183,0.022872953
129719,0.024146717
161632,0.012282962
405633,0.02209451
191754,0.023196837
263504,0.0016705968
190952,0.0020286595
557971,0.021551138
277969,0.0032354773
316474,9.48227e-05
500176,0.0023509646
487293,0.0024515898
187049,0.023196837
30311,0.005579883
112530,0.00025989363
99292,0.023196837
528196,0.022872953
483300,0.022687638
218968,0.028201299
260460,0.00070316315
444667,0.021081436
32560,0.0021117872
58719,0.005044856
29906,0.022872953
7139,0.026044173
277626,1.2448551e-05
542283,0.0016361163
401135,0.0065993113
403386,0.011174368
263413,0.026044173
176760,1.0551073e-05
191223,0.022388414
394974,0.003482057
88449,0.026555186
31106,0.0012323557
87688,0.021081436
418650,0.0023671032
61962,0.0022427444
229425,0.029563438
303419,0.016642412
219394,0.00017137191
97014,0.023196837
189376,0.00036896812
75083,0.0029972529
388203,0.00028095575
499615,0.012042735
481383,0.009537735
389460,0.020941231
112871,0.0026724366
136058,0.0028389844
16920,0.023235014
9422,7.79761e-05
504239,3.1955806e-05
279301,0.011558945
341943,0.022872953
283518,0.00753222
236181,0.015826598
215307,0.0027402185
150400,0.00046412853
166600,0.028201299
474159,0.028201299
346865,0.0078420015
150755,0.022872953
495308,0.002056758
70240,0.0020659172
64893,0.024146717
51799,0.0016800152
61430,0.002227388
204634,0.022687638
402168,0.0031528387
284370,0.0043142904
136354,0.0024805262
37270,0.02209451
477356,0.00043287483
332054,0.028201299
147591,0.007186385
176480,0.0036325438
97452,0.00011994715
163170,0.00034572522
186448,0.011707687
181118,2.0021562e-05
522765,0.000113633956
203150,0.0013970854
252650,0.006075851
280220,0.0037085826
521244,0.023235014
71407,0.00033396867
319386,0.0012453758
374768,0.026044173
470664,0.024146717
305722,0.0033942014
225541,0.0023533155
326477,0.025505776
119520,0.023196837
409160,0.023196837
262231,0.0032675036
458797,0.00014251663
519149,0.02209451
409464,5.5655482e-06
262545,0.016323522
534558,0.010583803
482758,0.0026144886
170860,0.023235014
238490,0.023196837
211050,0.003933313
429136,0.00076620234
467618,0.0020984823
223067,0.02209451
556857,0.021664567
52339,0.031457957
399723,0.0045447308
27616,0.029563438
110130,0.030531488
36902,0.007255727
8029,0.0029209058
204026,0.007110068
233732,0.0059813447
396726,0.00040919243
373298,0.022872953
390996,0.0022488795
544081,0.0036132708
276884,0.005311444
6720,0.022902979
215513,0.022365913
485825,0.0055710156
555780,9.331286e-06
373482,0.0023646872
205772,0.014067172
251662,0.002910924
163803,0.002813347
67660,4.260816e-05
550773,0.028201299
177315,0.0030672988
324023,0.0005024351
521166,0.0052213985
547874,2.1546766e-12
525171,0.005723481
284443,0.003275217
224449,0.0010061873
201755,0.0027368434
12672,0.0023897022
526313,3.5068875e-05
471492,0.002162891
450569,0.0025708277
364819,0.0039056006
442000,0.020941231
54168,0.0029239375
189479,0.0071924767
248283,0.0035624446
549119,0.010362239
76665,0.0031463185
203632,0.0025405358
304169,0.024146717
119710,0.0014584304
358268,0.021081436
216593,0.023196837
198423,0.00088035665
417615,0.002162575
325615,2.5266447e-05
3575,0.02209451
326568,0.005986819
527756,8.034415e-08
469244,0.028201299
539184,0.00015613205
43537,0.00060951523
123542,1.07752335e-07
379736,0.029563438
490171,0.0024047159
213926,0.004957781
427037,1.4558118e-05
518490,1.8780169e-06
149921,0.003150593
221173,0.0025280768
228078,0.0028813372
339464,0.0074747317
178379,0.0025240278
58448,0.022872953
404624,0.028201299
478671,0.028201299
184838,0.0025088107
424671,0.00050935167
176179,9.178176e-06
330493,3.2181713e-05
372389,0.026044173
175450,0.027280854
362469,0.0051724943
260137,0.022872953
282562,0.022538679
73291,0.00039773504
428047,0.0014053343
79751,0.00031740803
11949,0.030531488
382923,0.005071392
241460,0.0009917513
386662,0.000107855005
8314,1.5358999e-05
536701,0.012152035
120387,0.0010457519
453702,0.0001677439
222114,0.00016983076
274914,0.024146717
537885,0.023196837
507638,0.00087155786
305370,0.005719623
531700,0.0008790143
264721,0.022872953
206274,0.0006042539
338221,0.016906573
286795,0.008865168
529044,0.00015413863
243064,0.0008020088
99732,5.323395e-08
364380,0.006383032
46218,0.0028941955
543275,0.013330897
535311,0.0019080997
116281,0.007936184
41021,0.0020107878
379449,0.022619817
88292,0.022872953
442977,0.022538679
10996,0.0022477712
352325,0.02049047
522204,0.00015867903
201823,0.0935189
455179,0.02209451
400178,0.012954495
577617,0.011067917
256554,0.00012874843
246854,0.026044173
14241,0.00045742842
485939,0.0018903959
395086,0.0031486738
561301,0.00033945416
190430,0.0069936817
47455,0.023196837
1315,0.021081436
477265,0.011432984
330169,0.004599067
451220,0.029107228
467548,0.00041102307
482277,0.0006579994
106241,0.021081436
431432,0.02209451
120536,0.024146717
166573,0.023196837
537582,0.0002143467
262567,0.008001026
266664,0.022872953
506056,0.007944655
183566,0.022872953
568851,0.024961947
82151,4.870575e-11
137991,0.0050632907
215452,0.026044173
481063,0.008949519
246177,0.0012527932
355207,0.002128738
212286,0.005241499
234307,0.004840455
35804,0.003221933
386833,0.00023266929
345531,0.0003816286
62925,0.024146717
266126,0.007478142
229649,0.023196837
270004,0.0033177543
401116,0.00569454
330974,0.0030408779
309213,0.0021965057
414541,0.004852821
455935,1.0506516e-10
345958,0.02209451
39711,0.0027086572
107057,0.034712397
222348,0.002376814
463555,0.0035016993
283621,0.013313523
387349,0.006426014
223066,1.074998e-06
52235,0.028201299
233929,0.011644903
171851,0.00084913964
560571,0.00013281124
229532,0.00090621336
381741,0.0033629076
421296,0.0009110868
291769,0.026044173
380813,3.5821456e-06
159316,0.026044173
460968,0.00094327057
406423,0.0020955915
342554,0.025169926
127905,0.023235014
491595,0.023196837
392191,0.00018332218
345619,0.023196837
344815,0.011564406
345510,0.017876487
199979,0.0024725583
559368,0.018615553
457176,0.0021932411
131284,1.8353234e-05
11718,0.00023948494
427496,0.022687638
527325,0.002974488
568804,0.0010953601
481637,0.034712397
504258,0.0044470495
13937,0.0026460434
199698,0.00027857278
300571,0.022687638
416553,0.007609609
252651,0.0011732773
2928,0.022687638
572520,0.024146717
422907,0.023196837
65516,0.023196837
332305,0.022687638
392000,0.011004802
495419,0.012064972
462090,0.00038705012
192005,0.024146717
115095,0.023196837
32497,0.0029827794
139750,2.1737746e-05
308799,0.00034438435
276537,0.022687638
570435,0.00666914
64648,0.0028609843
165128,2.8479348e-05
78809,0.0025771311
116528,0.026044173
551646,0.001295431
523386,0.022872953
40172,0.010304152
143149,0.0006110001
296621,0.022872953
208542,0.023196837
383494,0.026044173
556304,0.023196837
438834,0.0061566
84681,0.002020223
260538,0.0050531733
27209,3.9239396e-05
341418,0.023235014
527201,0.020939358
129168,0.024146717
180779,0.022687638
238518,0.009509434
165179,0.0043399893
140728,0.001665525
333264,0.005667379
56277,0.022872953
549785,0.0022894582
417946,0.00014891343
359244,0.027784042
353721,0.001915208
182478,4.459602e-05
12595,6.533491e-05
515067,0.024146717
166050,0.0004805702
279784,0.022687638
516520,0.022872953
519943,0.001130898
541708,0.023196837
107432,0.0017504991
24399,0.014383966
88105,0.0019613898
368203,0.0043115346
138595,0.00024384844
336602,7.129462e-07
222236,0.014716399
185082,0.023196837
212997,0.022687638
23968,0.023196837
439879,6.277601e-05
554844,0.0046579675
399090,0.028010398
208347,0.001740383
369242,0.0006913182
68915,0.0040871957
484590,0.029563438
499559,0.0028712885
509669,0.0060982015
103145,0.0015916381
166832,0.0039515956
572918,0.0054179067
251026,0.0020983645
71423,0.0017435082
534219,0.024146717
121056,0.008926541
517492,0.0040850965
573483,0.0036759882
555336,0.004496988
118719,0.008984649
46394,0.0031558766
431448,1.1854009e-05
66240,0.002283862
103073,0.00428954
302179,0.02115743
294349,0.010944794
525044,0.006762899
457644,0.024146717
308585,0.0032695418
267517,0.023305418
558064,0.030531488
229042,0.0012175901
476576,0.0024956095
317030,0.0025837016
42703,0.0011302221
421412,0.023196837
576986,0.0020151646
73066,1.7082306e-05
562186,0.011277866
67872,0.009143428
406363,0.013898171
390034,0.001028738
118696,0.0011077536
70514,0.0029912146
138040,0.022644103
8431,0.0013378742
3916,0.026044173
277330,5.2474323e-09
455286,0.0014791053
488006,0.0014621567
296907,0.002712531
571420,0.00023583972
527698,0.012101207
14871,0.00784203
297310,0.010059365
551586,0.00032103746
159356,0.0020537935
288241,0.0029332556
220350,0.020939358
380408,0.028201299
406359,0.005796429
574367,0.032331105
14036,0.0026989316
201854,0.004131154
482854,0.0029111262
467867,0.0041023637
314976,0.022872953
83471,0.0006117786
289119,0.019423988
275204,0.0041126176
170417,0.017472962
479790,0.00023763074
571770,0.0056730593
452013,0.0025701239
549732,0.00039722127
374720,0.0045180465
43040,0.003015765
418813,0.023196837
325904,0.02209451
473650,3.9009913e-07
111640,0.0143586425
226917,0.0008432572
501511,0.022687638
333653,0.0050350577
34190,0.022872953
379940,0.022687638
446129,0.0025976643
526331,0.022872953
268888,0.023196837
307830,0.024146717
456478,0.0010893346
271553,0.0240366
78962,0.00022292379
247213,0.0017544449
237145,0.001816145
150083,0.0022783743
17744,0.023270585
164514,0.0005262814
537544,0.0026568146
575129,0.0003769139
25871,1.1616737e-06
15869,0.0075557423
373002,0.023235014
574559,0.02209451
55630,3.7814963e-05
334165,0.0037131063
576058,0.0026583904
457797,0.022687638
429825,0.00836984
161743,0.0022808579
251809,0.0018593143
577553,0.00035846347
418562,0.000177169
82876,0.008851136
145050,0.023196837
491351,0.007909043
211945,0.020657767
407106,0.002722115
459538,0.009853405
520623,0.007588638
233093,0.0027202116
575122,0.00016168787
263764,7.3829e-06
504111,0.00041791692
137981,2.6841934e-05
563493,0.0044160504
8696,0.020939358
357045,0.0011399763
425766,0.024146717
67455,0.022687638
82370,0.012538024
312629,0.0023181415
130658,0.022538679
528195,6.684244e-07
42593,0.0003785138
404060,0.032331105
103793,0.020939358
54965,0.00010814285
419192,0.015857695
133978,0.026044173
30082,0.0021463304
174812,0.00018532024
486959,4.499892e-05
251593,0.0014038126
204186,0.015105355
382351,0.014347958
413597,1.6860934e-06
497466,0.0019746893
345742,0.00012007097
80112,0.0026231932
439014,0.0053210966
127991,0.0023658662
101821,0.0009372352
177920,0.006719491
478790,0.0028746757
323300,0.0020436498
451834,0.0040815673
141072,0.0066641727
84248,0.002307403
126922,0.0004091753
416899,0.025169926
380335,0.025838647
566443,0.028201299
355169,0.0002966447
177047,0.0070725433
298086,0.0076522334
485572,0.004841355
545253,0.00076900533
446578,0.002550854
471578,0.00015537225
326533,0.022372311
368436,0.028201299
463434,0.00088905945
182404,0.020691197
282306,0.0009903153
455620,0.0052685556
497653,0.021081436
174882,0.0014007998
264946,0.0062380545
50373,0.0035748954
47355,0.0010713745
299084,0.002101852
259684,0.00017223456
9878,0.00293407
346127,0.033244107
338610,0.0015366876
146808,0.0019650578
34369,6.3577645e-05
439550,0.026044173
377161,0.022687638
571412,0.024146717
32651,0.0022416988
137358,0.013065816
467651,0.0047744247
554497,0.0022168339
547390,0.008428322
87964,0.023196837
526815,0.022593275
362688,1.2708076e-05
473708,0.0028436494
459378,0.00045786792
401090,0.023196837
573192,0.002283459
424825,0.0060120984
270239,5.9594513e-06
443225,0.013691125
213179,0.020939358
7343,0.0024652681
394049,0.00864236
472966,0.0006317418
561378,0.00048844906
15220,0.00017842281
131503,0.028201299
19213,0.030531488
134861,0.008973662
340496,0.017675286
331490,0.001235801
570475,0.0046796612
474082,0.021081436
545698,0.0047065923
40512,3.51617e-05
520175,0.00014666255
149067,0.023196837
261887,0.026044173
353761,0.0026880673
560567,0.0023857483
534937,0.022687638
508282,0.00037406993
419454,0.0018736986
271077,2.976698e-05
6901,0.0054299966
386215,0.0005610112
353169,9.530656e-06
375082,0.0003214341
242359,3.1643597e-07
50139,7.669968e-05
318285,0.023196837
311238,0.024337877
57256,6.732406e-05
407003,0.0017164764
143214,0.0006311009
90987,0.011864167
453810,0.006983839
123024,1.3286571e-05
50563,0.0008455713
38782,0.004241857
65670,0.0017452452
337430,0.010291429
486593,0.0020612138
